action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,state_rewards,time_elapsed,trial_index,trial_time,trial_type,pid
"[4464, 5396, 6302]","[u'left', u'left', u'up']",training,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11'], u'time': [1350]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]","[4450, 402, 390]",41.0,"[None, None, None]","[u'', 4, 4, -48, 48, 4, 4, -24, -24, 2, -8, 48, -24]",281850,2.0,9600.0,mouselab-mdp,35
"[11746, 16932, 17818]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'11', u'4', u'3', u'8', u'12'], u'time': [1606, 3086, 4874, 6138, 8474, 9902]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -4, 24]","[11734, 636, 350]",12.0,"[None, None, None]","[u'', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",302584,3.0,19536.0,mouselab-mdp,35
"[3424, 22552, 23434]","[u'left', u'left', u'up']",training,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11'], u'time': [1708]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 24]","[3412, 566, 362]",21.0,"[None, None, None]","[u'', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",329732,4.0,25956.0,mouselab-mdp,35
"[8094, 22948, 23812]","[u'right', u'right', u'up']",training,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'8', u'7'], u'time': [2864, 4778, 6206]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 24]","[8082, 314, 348]",33.0,"[None, None, None]","[u'', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",356100,5.0,25144.0,mouselab-mdp,35
"[14840, 19758, 20596]","[u'left', u'left', u'down']",training,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'11', u'12', u'8'], u'time': [2012, 5262, 6958, 8522, 13138]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]","[14828, 356, 310]",55.0,"[None, None, None]","[u'', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",379176,6.0,21874.0,mouselab-mdp,35
"[16354, 17048, 17726]","[u'right', u'right', u'down']",training,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'7', u'8', u'12', u'11', u'10', u'6', u'2'], u'time': [2978, 4458, 6114, 7582, 9100, 10452, 11596, 13182, 14708]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 24]","[16342, 160, 156]",27.0,"[None, None, None]","[u'', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",399436,7.0,19056.0,mouselab-mdp,35
"[7766, 8522, 9230]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'7', u'8'], u'time': [1880, 2926, 4046, 5472]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]","[7752, 198, 184]",48.0,"[None, None, None]","[u'', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",411260,8.0,10546.0,mouselab-mdp,35
"[13770, 18624, 19430]","[u'left', u'left', u'up']",training,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'12', u'8', u'7', u'3', u'4'], u'time': [3444, 4908, 6068, 7278, 8426, 12762]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[13758, 310, 284]",50.0,"[None, None, None]","[u'', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",433380,9.0,20922.0,mouselab-mdp,35
"[17524, 71552, 74758]","[u'right', u'right', u'up']",training,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, -48]","[17510, 11470, 2680]",-44.0,"[None, None, None]","[u'', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",246470,0.0,78114.0,mouselab-mdp,36
"[6346, 50080, 51114]","[u'left', u'left', u'up']",training,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -4, -48]","[6342, 1172, 512]",-54.0,"[None, None, None]","[u'', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",301030,1.0,53440.0,mouselab-mdp,36
"[3378, 46836, 48530]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -4, 24]","[3374, 902, 1180]",18.0,"[None, None, None]","[u'', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",353802,2.0,51670.0,mouselab-mdp,36
"[2308, 46888, 47874]","[u'right', u'right', u'down']",training,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 8, -48]","[2306, 2042, 466]",-38.0,"[None, None, None]","[u'', 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, -48]",407104,3.0,52190.0,mouselab-mdp,36
"[2138, 45006, 46172]","[u'left', u'left', u'down']",training,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, -48]","[2132, 334, 646]",-54.0,"[None, None, None]","[u'', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",460128,4.0,51954.0,mouselab-mdp,36
"[1964, 60580, 61376]","[u'up', u'up', u'left']",training,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, -48]","[1958, 16060, 284]",-50.0,"[None, None, None]","[u'', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",524440,5.0,63232.0,mouselab-mdp,36
"[2282, 45122, 45886]","[u'right', u'right', u'down']",training,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -4, -24]","[2278, 298, 244]",-30.0,"[None, None, None]","[u'', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",577328,6.0,51786.0,mouselab-mdp,36
"[2344, 66994, 71112]","[u'right', u'right', u'up']",training,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]","[2340, 22094, 3596]",44.0,"[None, None, None]","[u'', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",651542,7.0,73140.0,mouselab-mdp,36
"[8746, 52566, 53868]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [5230]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, -48]","[8742, 3294, 780]",-49.0,"[None, None, None]","[u'', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",708612,8.0,55944.0,mouselab-mdp,36
"[12896, 53874, 54738]","[u'left', u'left', u'down']",training,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9'], u'time': [8954]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]","[12892, 448, 330]",55.0,"[None, None, None]","[u'', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",766516,9.0,56794.0,mouselab-mdp,36
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 7, 8, 11, 4, 12, 6, 10, 2], u'time': [856, 1859, 2864, 3870, 4878, 5883, 6889, 7893, 8901]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 24]",[],15.0,[],"[u'', -2, -8, 24, 24, -2, -8, 24, -24, 4, -4, 24, -48]",189104,0.0,15080.0,mouselab-mdp,37
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12, 7, 8, 11], u'time': [989, 1993, 2998, 4002]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]",[],44.0,[],"[u'', 4, -4, -48, -48, -4, 8, -48, -24, 4, -4, 48, -24]",198951,1.0,8639.0,mouselab-mdp,37
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12, 8, 11], u'time': [968, 1971, 2976]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]",[],41.0,[],"[u'', 2, 4, -48, 24, -4, 8, 24, -48, 4, -8, 48, 24]",208141,2.0,7960.0,mouselab-mdp,37
[],[],demo,"[u'0', 5, 6, 8]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8], u'time': [967]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]",[],41.0,[],"[u'', -4, -8, -48, 24, 2, -8, -48, 48, 2, -8, -24, 24]",215871,3.0,6533.0,mouselab-mdp,37
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8, 12, 3, 11], u'time': [975, 1978, 2982, 3987]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]",[],52.0,[],"[u'', -4, -4, 24, -24, -4, 4, 24, 24, 4, 4, 48, -48]",224692,4.0,7624.0,mouselab-mdp,37
[],[],demo,"[u'0', 5, 6, 8]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 7, 12, 4, 11, 8], u'time': [969, 1972, 2976, 3983, 4987, 5990]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -8, 48]",[],30.0,[],"[u'', 2, 4, 24, 24, -4, -8, 24, 48, -4, -4, -24, -24]",237075,5.0,11219.0,mouselab-mdp,37
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [7, 3], u'time': [915, 1919]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 8, 48]",[],56.0,[],"[u'', 2, 8, 48, -24, 2, 8, -24, 24, -4, -4, -48, 24]",243127,6.0,4794.0,mouselab-mdp,37
[],[],demo,"[u'0', 9, 10, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12], u'time': [990]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, 48]",[],37.0,[],"[u'', -4, -4, 48, -24, -4, 4, -48, 48, -2, -8, 24, 48]",248853,7.0,4578.0,mouselab-mdp,37
[],[],demo,"[u'0', 9, 10, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12], u'time': [984]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]",[],51.0,[],"[u'', -2, 8, 24, -48, -4, 4, -48, -48, -4, 8, 24, 48]",254091,8.0,4022.0,mouselab-mdp,37
[],[],demo,"[u'0', 1, 2, 4]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4], u'time': [983]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 8, 48]",[],53.0,[],"[u'', -2, 8, 24, 48, 2, -4, 48, -48, 2, 8, 24, -48]",259371,9.0,4141.0,mouselab-mdp,37
[],[],demo,"[u'0', 9, 10, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12], u'time': [937]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 8, 48]",[],57.0,[],"[u'', -2, 8, 24, -48, 4, 4, -48, -24, 2, 8, -48, 48]",131750,0.0,5968.0,mouselab-mdp,39
[],[],demo,"[u'0', 5, 6, 8]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 7, 8], u'time': [984, 1989, 2995]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]",[],53.0,[],"[u'', -4, -8, -48, -48, 4, 4, 24, 48, -4, -4, 24, 48]",139173,1.0,6243.0,mouselab-mdp,39
[],[],demo,"[u'0', 5, 6, 8]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8], u'time': [969]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]",[],41.0,[],"[u'', -4, -8, -48, 24, 2, -8, -48, 48, 2, -8, -24, 24]",147520,2.0,7141.0,mouselab-mdp,39
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11], u'time': [989]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]",[],55.0,[],"[u'', 2, 8, 48, 48, -4, -8, 24, 48, 4, 4, 48, 24]",153018,3.0,4357.0,mouselab-mdp,39
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [7, 11], u'time': [991, 1998]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 48]",[],44.0,[],"[u'', 4, 8, 24, 24, -4, -4, -24, -48, 2, -4, 48, 48]",160108,4.0,5945.0,mouselab-mdp,39
[],[],demo,"[u'0', 9, 10, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12], u'time': [989]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]",[],43.0,[],"[u'', 4, -4, 24, 24, 4, 4, 48, -48, 4, -8, -24, 48]",165334,5.0,4037.0,mouselab-mdp,39
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [7, 8, 11], u'time': [985, 1990, 2992]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]",[],45.0,[],"[u'', 4, -8, 48, 24, -2, -4, 24, -24, 4, -4, 48, 48]",172636,6.0,6166.0,mouselab-mdp,39
[],[],demo,"[u'0', 5, 6, 8]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 7, 12, 4, 11, 8], u'time': [991, 1995, 2996, 4001, 5006, 6011]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -8, 48]",[],30.0,[],"[u'', 2, 4, 24, 24, -4, -8, 24, 48, -4, -4, -24, -24]",183336,7.0,9567.0,mouselab-mdp,39
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 4, 7, 8, 11], u'time': [987, 1989, 2993, 3996, 4999]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]",[],55.0,[],"[u'', 2, -4, -24, -24, -4, 4, 24, -48, 4, 8, 48, 48]",194546,8.0,10074.0,mouselab-mdp,39
[],[],demo,"[u'0', 1, 2, 4]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 12, 3, 4], u'time': [983, 1986, 2990, 3994]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 4, 48]",[],44.0,[],"[u'', -4, 4, -24, 48, -4, -8, -24, 48, -4, 8, -24, -48]",205667,9.0,9922.0,mouselab-mdp,39
[],[],demo,"[u'0', 5, 6, 8]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8], u'time': [529]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]",[],41.0,[],"[u'', -4, -8, -48, 24, 2, -8, -48, 48, 2, -8, -24, 24]",292589,0.0,7165.0,mouselab-mdp,41
[],[],demo,"[u'0', 5, 6, 7]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 8, 12, 3, 7], u'time': [1002, 2005, 3009, 4016, 5018]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]",[],43.0,[],"[u'', -4, 8, -24, -48, 4, -4, 48, 24, 4, 4, 48, -24]",303387,1.0,9742.0,mouselab-mdp,41
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8, 12, 4, 11, 7, 3], u'time': [1000, 2004, 3007, 4011, 5014, 6018]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]",[],36.0,[],"[u'', 2, -8, 48, -48, -2, 8, -48, 24, 2, 8, -24, -48]",315492,2.0,11052.0,mouselab-mdp,41
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 7, 3, 8, 11], u'time': [999, 2003, 3006, 4009, 5009]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]",[],43.0,[],"[u'', -2, 8, -24, 24, 2, -8, -48, -24, 4, -4, 48, -48]",326435,3.0,9882.0,mouselab-mdp,41
