,pid,temp,p_error,logp,satisfice,prune,model,trial_idx
4492,97,10.0,0.01,-21.792560476512648,,,optimal,28
4493,97,1e-10,1.0,-22.552163853123428,,,random,28
4494,97,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,29
4495,97,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,29
4496,97,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,29
4497,97,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,29
4498,97,10.0,0.25,-22.544053042123824,,,optimal,29
4499,97,1e-10,1.0,-22.552163853123428,,,random,29
4500,101,1e-10,0.87,-7.366272680683515,5.0,-30.0,depth_first,0
4501,101,1e-10,0.42,-5.8781358618009785,5.0,-30.0,breadth_first,0
4502,101,1e-10,0.87,-7.366272680683515,5.0,-30.0,progressive_deepening,0
4503,101,1e-05,0.42,-5.8781358618009785,5.0,-30.0,best_first,0
4504,101,1e-05,1.0,-7.447751280047907,,,optimal,0
4505,101,1e-10,1.0,-7.447751280047907,,,random,0
4506,101,1e-10,0.3,-6.339353690645001,5.0,-30.0,depth_first,1
4507,101,1e-10,0.3,-6.258384628111334,5.0,-30.0,breadth_first,1
4508,101,1e-10,0.3,-6.339353690645001,5.0,-30.0,progressive_deepening,1
4509,101,2.44205309454865,0.01,-3.073377882218023,5.0,-30.0,best_first,1
4510,101,1e-05,1.0,-9.750336373041954,,,optimal,1
4511,101,1e-10,1.0,-9.750336373041954,,,random,1
4512,101,1e-10,0.6,-8.398633456691682,5.0,-30.0,depth_first,2
4513,101,1e-10,0.6,-8.398633456691682,5.0,-30.0,breadth_first,2
4514,101,1e-10,0.6,-8.398633456691682,5.0,-30.0,progressive_deepening,2
4515,101,1e-05,0.6,-8.398633456691682,5.0,-30.0,best_first,2
4516,101,10.0,0.01,-9.615643205244517,,,optimal,2
4517,101,1e-10,1.0,-9.750336373041954,,,random,2
4518,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,3
4519,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,3
4520,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,3
4521,101,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,3
4522,101,1e-05,0.43,-8.805909985196353,,,optimal,3
4523,101,1e-10,1.0,-9.750336373041954,,,random,3
4524,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,4
4525,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,4
4526,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,4
4527,101,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,4
4528,101,1e-05,0.6900000000000001,-15.439261626814895,,,optimal,4
4529,101,1e-10,1.0,-15.972912641113323,,,random,4
4530,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,5
4531,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,5
4532,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,5
4533,101,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,5
4534,101,1e-05,0.01,-3.4215794435813742,,,optimal,5
4535,101,1e-10,1.0,-7.447751280047907,,,random,5
4536,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,6
4537,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,6
4538,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,6
4539,101,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,6
4540,101,1e-05,0.01,-3.4215794435813742,,,optimal,6
4541,101,1e-10,1.0,-7.447751280047907,,,random,6
4542,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,7
4543,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,7
4544,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,7
4545,101,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,7
4546,101,1e-05,0.01,-1.8063675729911357,,,optimal,7
4547,101,1e-10,1.0,-5.049856007249537,,,random,7
4548,101,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,8
4549,101,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,8
4550,101,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,8
4551,101,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,8
4552,101,1e-05,0.01,-6.620506064393825,,,optimal,8
4553,101,1e-10,1.0,-14.02700249205801,,,random,8
4554,101,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,9
4555,101,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,9
4556,101,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,9
4557,101,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,9
4558,101,1e-05,0.26,-10.928757134878204,,,optimal,9
4559,101,1e-10,1.0,-14.02700249205801,,,random,9
4560,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,10
4561,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,10
4562,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,10
4563,101,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,10
4564,101,1e-05,0.21,-11.020294876691398,,,optimal,10
4565,101,1e-10,1.0,-15.972912641113323,,,random,10
4566,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,11
4567,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,11
4568,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,11
4569,101,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,11
4570,101,1e-05,0.01,-1.8063675729911357,,,optimal,11
4571,101,1e-10,1.0,-5.049856007249537,,,random,11
4572,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,12
4573,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,12
4574,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,12
4575,101,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,12
4576,101,1e-05,0.01,-1.8063675729911357,,,optimal,12
4577,101,1e-10,1.0,-5.049856007249537,,,random,12
4578,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,13
4579,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,13
4580,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,13
4581,101,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,13
4582,101,1e-05,0.32,-10.099793070714627,,,optimal,13
4583,101,1e-10,1.0,-11.947560950378175,,,random,13
4584,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,14
4585,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,14
4586,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,14
4587,101,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,14
4588,101,1e-05,0.01,-1.8063675729911357,,,optimal,14
4589,101,1e-10,1.0,-5.049856007249537,,,random,14
4590,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,15
4591,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,15
4592,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,15
4593,101,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,15
4594,101,1e-05,0.01,-1.8063675729911357,,,optimal,15
4595,101,1e-10,1.0,-5.049856007249537,,,random,15
4596,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,16
4597,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,16
4598,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,16
4599,101,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,16
4600,101,1e-05,0.01,-3.4215794435813742,,,optimal,16
4601,101,1e-10,1.0,-7.447751280047907,,,random,16
4602,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,17
4603,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,17
4604,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,17
4605,101,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,17
4606,101,1e-05,0.32,-10.099793070714627,,,optimal,17
4607,101,1e-10,1.0,-11.947560950378175,,,random,17
4608,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,18
4609,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,18
4610,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,18
4611,101,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,18
4612,101,1e-05,0.01,-5.91969082609729,,,optimal,18
4613,101,1e-10,1.0,-11.947560950378175,,,random,18
4614,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,19
4615,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,19
4616,101,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,19
4617,101,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,19
4618,101,1e-05,0.01,-5.91969082609729,,,optimal,19
4619,101,1e-10,1.0,-11.947560950378175,,,random,19
4620,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,20
4621,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,20
4622,101,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,20
4623,101,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,20
4624,101,1e-05,0.01,-1.8063675729911357,,,optimal,20
4625,101,1e-10,1.0,-5.049856007249537,,,random,20
4626,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,21
4627,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,21
4628,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,21
4629,101,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,21
4630,101,1e-05,0.01,-3.4215794435813742,,,optimal,21
4631,101,1e-10,1.0,-7.447751280047907,,,random,21
4632,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,22
4633,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,22
4634,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,22
4635,101,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,22
4636,101,1e-05,0.21,-11.020294876691398,,,optimal,22
4637,101,1e-10,1.0,-15.972912641113323,,,random,22
4638,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,23
4639,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,23
4640,101,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,23
4641,101,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,23
4642,101,1e-05,0.21,-11.020294876691398,,,optimal,23
4643,101,1e-10,1.0,-15.972912641113323,,,random,23
4644,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,24
4645,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,24
4646,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,24
4647,101,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,24
4648,101,1e-05,0.01,-3.4215794435813742,,,optimal,24
4649,101,1e-10,1.0,-7.447751280047907,,,random,24
4650,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,25
4651,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,25
4652,101,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,25
4653,101,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,25
4654,101,1e-05,0.01,-3.4215794435813742,,,optimal,25
4655,101,1e-10,1.0,-7.447751280047907,,,random,25
4656,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,26
4657,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,26
4658,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,26
4659,101,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,26
4660,101,1e-05,0.01,-4.8141660364000645,,,optimal,26
4661,101,1e-10,1.0,-9.750336373041954,,,random,26
4662,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,27
4663,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,27
4664,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,27
4665,101,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,27
4666,101,1e-05,0.43,-8.805909985196353,,,optimal,27
4667,101,1e-10,1.0,-9.750336373041954,,,random,27
4668,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,28
4669,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,28
4670,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,28
4671,101,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,28
4672,101,1e-05,0.01,-4.8141660364000645,,,optimal,28
4673,101,1e-10,1.0,-9.750336373041954,,,random,28
4674,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,29
4675,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,29
4676,101,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,29
4677,101,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,29
4678,101,1e-05,0.01,-4.8141660364000645,,,optimal,29
4679,101,1e-10,1.0,-9.750336373041954,,,random,29
4680,105,1e-10,0.73,-18.67354187189404,5.0,-30.0,depth_first,0
4681,105,1e-10,0.01,-7.0446902244713785,5.0,-30.0,breadth_first,0
4682,105,1e-10,0.81,-18.973647583040467,5.0,-30.0,progressive_deepening,0
4683,105,3.23745754281764,0.01,-9.06140140277556,5.0,-30.0,best_first,0
4684,105,10.0,0.59,-19.321412380359124,,,optimal,0
4685,105,1e-10,1.0,-19.37411002277548,,,random,0
4686,105,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,1
4687,105,1e-10,0.8200000000000001,-21.99457163506332,10.0,-5.0,breadth_first,1
4688,105,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,1
4689,105,1e-05,0.8200000000000001,-21.768664816199692,10.0,-30.0,best_first,1
4690,105,3.23745754281764,0.01,-20.72248964598365,,,optimal,1
4691,105,1e-10,1.0,-22.552163853123428,,,random,1
4692,105,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,2
4693,105,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,2
4694,105,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,2
4695,105,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,2
4696,105,5.689866029018292,0.01,-21.684226385309056,,,optimal,2
4697,105,1e-10,1.0,-21.85901667256348,,,random,2
4698,105,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,3
4699,105,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,3
4700,105,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,3
4701,105,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,3
4702,105,0.3393221771895329,0.01,-9.692985492843736,,,optimal,3
4703,105,1e-10,1.0,-11.947560950378175,,,random,3
4704,105,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,4
4705,105,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,4
4706,105,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,4
4707,105,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,4
4708,105,1e-05,0.53,-19.023534883726217,,,optimal,4
4709,105,1e-10,1.0,-21.85901667256348,,,random,4
4710,105,1e-10,1.0,-17.76467211034138,5.0,-30.0,depth_first,5
4711,105,1e-10,1.0,-17.76467211034138,5.0,-30.0,breadth_first,5
4712,105,1e-10,1.0,-17.76467211034138,5.0,-30.0,progressive_deepening,5
4713,105,1e-05,1.0,-17.76467211034138,5.0,-30.0,best_first,5
4714,105,1.0481131341546852,0.01,-17.043385260961788,,,optimal,5
4715,105,1e-10,1.0,-17.76467211034138,,,random,5
4716,105,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,6
4717,105,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,6
4718,105,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,6
4719,105,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,6
4720,105,2.44205309454865,0.01,-11.827010631555664,,,optimal,6
4721,105,1e-10,1.0,-11.947560950378175,,,random,6
4722,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,7
4723,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,7
4724,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,7
4725,105,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,7
4726,105,1e-05,0.21,-11.149242609648264,,,optimal,7
4727,105,1e-10,1.0,-15.972912641113323,,,random,7
4728,105,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,8
4729,105,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,8
4730,105,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,8
4731,105,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,8
4732,105,1e-05,0.01,-1.8063675729911357,,,optimal,8
4733,105,1e-10,1.0,-5.049856007249537,,,random,8
4734,105,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,9
4735,105,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,9
4736,105,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,9
4737,105,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,9
4738,105,1e-05,0.86,-22.06729320762061,,,optimal,9
4739,105,1e-10,1.0,-22.552163853123428,,,random,9
4740,105,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,10
4741,105,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,10
4742,105,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,10
4743,105,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,10
4744,105,0.10985411419875572,0.19,-13.880152975571836,,,optimal,10
4745,105,1e-10,1.0,-19.37411002277548,,,random,10
4746,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,11
4747,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,11
4748,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,11
4749,105,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,11
4750,105,1e-05,0.01,-3.4215794435813742,,,optimal,11
4751,105,1e-10,1.0,-7.447751280047907,,,random,11
4752,105,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,12
4753,105,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,12
4754,105,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,12
4755,105,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,12
4756,105,1e-05,0.13,-12.336589642840655,,,optimal,12
4757,105,1e-10,1.0,-21.85901667256348,,,random,12
4758,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,13
4759,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,13
4760,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,13
4761,105,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,13
4762,105,1e-05,0.01,-3.4215794435813742,,,optimal,13
4763,105,1e-10,1.0,-7.447751280047907,,,random,13
4764,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,14
4765,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,14
4766,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,14
4767,105,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,14
4768,105,1e-05,0.01,-3.4215794435813742,,,optimal,14
4769,105,1e-10,1.0,-7.447751280047907,,,random,14
4770,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,15
4771,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,15
4772,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,15
4773,105,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,15
4774,105,1e-05,0.01,-6.629114438930426,,,optimal,15
4775,105,1e-10,1.0,-15.972912641113323,,,random,15
4776,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,16
4777,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,16
4778,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,16
4779,105,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,16
4780,105,1e-05,0.21,-11.020294876691398,,,optimal,16
4781,105,1e-10,1.0,-15.972912641113323,,,random,16
4782,105,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,17
4783,105,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,17
4784,105,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,17
4785,105,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,17
4786,105,1e-05,0.01,-5.91969082609729,,,optimal,17
4787,105,1e-10,1.0,-11.947560950378175,,,random,17
4788,105,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,18
4789,105,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,18
4790,105,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,18
4791,105,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,18
4792,105,1e-05,0.01,-6.620506064393825,,,optimal,18
4793,105,1e-10,1.0,-14.02700249205801,,,random,18
4794,105,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,19
4795,105,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,19
4796,105,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,19
4797,105,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,19
4798,105,1e-05,0.01,-4.8141660364000645,,,optimal,19
4799,105,1e-10,1.0,-9.750336373041954,,,random,19
4800,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,20
4801,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,20
4802,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,20
4803,105,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,20
4804,105,1e-05,0.01,-6.629114438930426,,,optimal,20
4805,105,1e-10,1.0,-15.972912641113323,,,random,20
4806,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,21
4807,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,21
4808,105,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,21
4809,105,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,21
4810,105,1e-05,0.01,-6.629114438930426,,,optimal,21
4811,105,1e-10,1.0,-15.972912641113323,,,random,21
4812,105,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,22
4813,105,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,22
4814,105,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,22
4815,105,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,22
4816,105,1e-05,0.01,-1.8063675729911357,,,optimal,22
4817,105,1e-10,1.0,-5.049856007249537,,,random,22
4818,105,1e-10,0.96,-21.84425226070744,30.0,-30.0,depth_first,23
4819,105,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,23
4820,105,1e-10,0.96,-21.84425226070744,30.0,-30.0,progressive_deepening,23
4821,105,1.8420699693267164,0.96,-21.841136393490626,30.0,-30.0,best_first,23
4822,105,1e-05,0.28,-16.073306417531487,,,optimal,23
4823,105,1e-10,1.0,-21.85901667256348,,,random,23
4824,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,24
4825,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,24
4826,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,24
4827,105,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,24
4828,105,1e-05,0.01,-3.4215794435813742,,,optimal,24
4829,105,1e-10,1.0,-7.447751280047907,,,random,24
4830,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,25
4831,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,25
4832,105,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,25
4833,105,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,25
