,action,pid,state,trial_id,trial_index
218,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, 48)",-2147483648,5
219,3,6,"(0, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, -24, 48)",-2147483648,5
220,7,6,"(0, Cat, Cat, 24, 24, Cat, Cat, Cat, Cat, Cat, Cat, -24, 48)",-2147483648,5
221,8,6,"(0, Cat, Cat, 24, 24, Cat, Cat, -24, Cat, Cat, Cat, -24, 48)",-2147483648,5
222,9,6,"(0, Cat, Cat, 24, 24, Cat, Cat, -24, 24, Cat, Cat, -24, 48)",-2147483648,5
223,10,6,"(0, Cat, Cat, 24, 24, Cat, Cat, -24, 24, -4, Cat, -24, 48)",-2147483648,5
224,13,6,"(0, Cat, Cat, 24, 24, Cat, Cat, -24, 24, -4, 4, -24, 48)",-2147483648,5
225,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,6
226,12,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,6
227,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, -24)",-2147483648,6
228,3,6,"(0, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, 48, -24)",-2147483648,6
229,7,6,"(0, Cat, Cat, 48, 24, Cat, Cat, Cat, Cat, Cat, Cat, 48, -24)",-2147483648,6
230,8,6,"(0, Cat, Cat, 48, 24, Cat, Cat, -48, Cat, Cat, Cat, 48, -24)",-2147483648,6
231,1,6,"(0, Cat, Cat, 48, 24, Cat, Cat, -48, -24, Cat, Cat, 48, -24)",-2147483648,6
232,2,6,"(0, -4, Cat, 48, 24, Cat, Cat, -48, -24, Cat, Cat, 48, -24)",-2147483648,6
233,9,6,"(0, -4, 8, 48, 24, Cat, Cat, -48, -24, Cat, Cat, 48, -24)",-2147483648,6
234,10,6,"(0, -4, 8, 48, 24, Cat, Cat, -48, -24, -4, Cat, 48, -24)",-2147483648,6
235,13,6,"(0, -4, 8, 48, 24, Cat, Cat, -48, -24, -4, -4, 48, -24)",-2147483648,6
236,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,7
237,12,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,7
238,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, -48)",-2147483648,7
239,3,6,"(0, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, -24, -48)",-2147483648,7
240,7,6,"(0, Cat, Cat, 24, 24, Cat, Cat, Cat, Cat, Cat, Cat, -24, -48)",-2147483648,7
241,8,6,"(0, Cat, Cat, 24, 24, Cat, Cat, -24, Cat, Cat, Cat, -24, -48)",-2147483648,7
242,13,6,"(0, Cat, Cat, 24, 24, Cat, Cat, -24, -24, Cat, Cat, -24, -48)",-2147483648,7
243,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,8
244,12,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,8
245,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, -48)",-2147483648,8
246,3,6,"(0, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, 48, -48)",-2147483648,8
247,7,6,"(0, Cat, Cat, -24, -24, Cat, Cat, Cat, Cat, Cat, Cat, 48, -48)",-2147483648,8
248,8,6,"(0, Cat, Cat, -24, -24, Cat, Cat, 24, Cat, Cat, Cat, 48, -48)",-2147483648,8
249,13,6,"(0, Cat, Cat, -24, -24, Cat, Cat, 24, -24, Cat, Cat, 48, -48)",-2147483648,8
250,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,9
251,12,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,9
252,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, -48)",-2147483648,9
253,3,6,"(0, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, 48, -48)",-2147483648,9
254,7,6,"(0, Cat, Cat, -24, 24, Cat, Cat, Cat, Cat, Cat, Cat, 48, -48)",-2147483648,9
255,8,6,"(0, Cat, Cat, -24, 24, Cat, Cat, -24, Cat, Cat, Cat, 48, -48)",-2147483648,9
256,13,6,"(0, Cat, Cat, -24, 24, Cat, Cat, -24, -48, Cat, Cat, 48, -48)",-2147483648,9
257,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,10
258,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,10
259,3,6,"(0, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,10
260,7,6,"(0, Cat, Cat, -48, -24, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,10
261,8,6,"(0, Cat, Cat, -48, -24, Cat, Cat, 24, Cat, Cat, Cat, 48, Cat)",-2147483648,10
262,12,6,"(0, Cat, Cat, -48, -24, Cat, Cat, 24, 24, Cat, Cat, 48, Cat)",-2147483648,10
263,13,6,"(0, Cat, Cat, -48, -24, Cat, Cat, 24, 24, Cat, Cat, 48, -24)",-2147483648,10
264,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
265,13,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,11
266,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
267,3,6,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
268,7,6,"(0, Cat, Cat, 24, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
269,8,6,"(0, Cat, Cat, 24, -48, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
270,12,6,"(0, Cat, Cat, 24, -48, Cat, Cat, -48, -48, Cat, Cat, Cat, Cat)",-2147483648,12
271,13,6,"(0, Cat, Cat, 24, -48, Cat, Cat, -48, -48, Cat, Cat, Cat, 48)",-2147483648,12
272,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
273,13,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,13
274,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,14
275,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,14
276,3,6,"(0, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,14
277,7,6,"(0, Cat, Cat, -24, -24, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,14
278,8,6,"(0, Cat, Cat, -24, -24, Cat, Cat, -48, Cat, Cat, Cat, -24, Cat)",-2147483648,14
279,13,6,"(0, Cat, Cat, -24, -24, Cat, Cat, -48, 48, Cat, Cat, -24, Cat)",-2147483648,14
280,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
281,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,15
282,3,6,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,15
283,13,6,"(0, Cat, Cat, 48, -48, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,15
284,3,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,16
285,11,6,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,16
286,8,6,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,16
287,7,6,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, -24, Cat, Cat, -48, Cat)",-2147483648,16
288,13,6,"(0, Cat, Cat, 24, Cat, Cat, Cat, 48, -24, Cat, Cat, -48, Cat)",-2147483648,16
289,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
290,3,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,17
291,7,6,"(0, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,17
292,13,6,"(0, Cat, Cat, -24, Cat, Cat, Cat, 48, Cat, Cat, Cat, -24, Cat)",-2147483648,17
293,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,18
294,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,18
295,3,6,"(0, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,18
296,7,6,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,18
297,8,6,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, Cat, Cat, Cat, 24, Cat)",-2147483648,18
298,13,6,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, 48, Cat, Cat, 24, Cat)",-2147483648,18
299,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
300,8,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,19
301,7,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat, Cat, -48, Cat)",-2147483648,19
302,3,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, 24, Cat, Cat, -48, Cat)",-2147483648,19
303,13,6,"(0, Cat, Cat, 48, Cat, Cat, Cat, -48, 24, Cat, Cat, -48, Cat)",-2147483648,19
304,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,20
305,13,6,"(0, Cat, Cat, Cat, 48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,20
306,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,21
307,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,21
308,3,6,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,21
309,7,6,"(0, Cat, Cat, 24, -48, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,21
310,13,6,"(0, Cat, Cat, 24, -48, Cat, Cat, 48, Cat, Cat, Cat, -48, Cat)",-2147483648,21
311,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,22
312,7,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,22
313,3,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat, Cat, Cat, -48, Cat)",-2147483648,22
314,4,6,"(0, Cat, Cat, 24, Cat, Cat, Cat, -24, Cat, Cat, Cat, -48, Cat)",-2147483648,22
315,12,6,"(0, Cat, Cat, 24, -48, Cat, Cat, -24, Cat, Cat, Cat, -48, Cat)",-2147483648,22
316,8,6,"(0, Cat, Cat, 24, -48, Cat, Cat, -24, Cat, Cat, Cat, -48, 24)",-2147483648,22
317,9,6,"(0, Cat, Cat, 24, -48, Cat, Cat, -24, -24, Cat, Cat, -48, 24)",-2147483648,22
318,10,6,"(0, Cat, Cat, 24, -48, Cat, Cat, -24, -24, 4, Cat, -48, 24)",-2147483648,22
319,1,6,"(0, Cat, Cat, 24, -48, Cat, Cat, -24, -24, 4, -4, -48, 24)",-2147483648,22
320,2,6,"(0, -2, Cat, 24, -48, Cat, Cat, -24, -24, 4, -4, -48, 24)",-2147483648,22
321,13,6,"(0, -2, -4, 24, -48, Cat, Cat, -24, -24, 4, -4, -48, 24)",-2147483648,22
322,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,23
323,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,23
324,13,6,"(0, Cat, Cat, Cat, 48, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,23
325,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,24
326,3,6,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,24
327,7,6,"(0, Cat, Cat, -24, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,24
328,8,6,"(0, Cat, Cat, -24, -48, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,24
329,12,6,"(0, Cat, Cat, -24, -48, Cat, Cat, -24, -24, Cat, Cat, Cat, Cat)",-2147483648,24
330,11,6,"(0, Cat, Cat, -24, -48, Cat, Cat, -24, -24, Cat, Cat, Cat, -24)",-2147483648,24
331,13,6,"(0, Cat, Cat, -24, -48, Cat, Cat, -24, -24, Cat, Cat, 24, -24)",-2147483648,24
332,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
333,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,25
334,3,6,"(0, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,25
335,13,6,"(0, Cat, Cat, 48, 24, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,25
336,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
337,3,6,"(0, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
338,7,6,"(0, Cat, Cat, -48, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
339,8,6,"(0, Cat, Cat, -48, -24, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
340,12,6,"(0, Cat, Cat, -48, -24, Cat, Cat, -24, -48, Cat, Cat, Cat, Cat)",-2147483648,26
341,11,6,"(0, Cat, Cat, -48, -24, Cat, Cat, -24, -48, Cat, Cat, Cat, -48)",-2147483648,26
342,13,6,"(0, Cat, Cat, -48, -24, Cat, Cat, -24, -48, Cat, Cat, 24, -48)",-2147483648,26
343,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
344,13,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,27
345,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
346,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,28
347,3,6,"(0, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,28
348,7,6,"(0, Cat, Cat, -24, 24, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,28
349,13,6,"(0, Cat, Cat, -24, 24, Cat, Cat, 48, Cat, Cat, Cat, 24, Cat)",-2147483648,28
350,11,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,29
351,4,6,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,29
352,3,6,"(0, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,29
353,7,6,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,29
354,8,6,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, Cat, Cat, Cat, 24, Cat)",-2147483648,29
355,12,6,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, -24, Cat, Cat, 24, Cat)",-2147483648,29
356,13,6,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, -24, Cat, Cat, 24, 48)",-2147483648,29
357,13,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,0
358,13,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,1
359,13,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,2
360,13,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,3
361,13,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,4
362,13,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,5
363,13,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,6
364,13,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,7
365,5,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,8
366,13,7,"(0, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,8
367,1,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,9
368,13,7,"(0, 4, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,9
369,9,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,10
370,10,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,10
371,11,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, 8, Cat, Cat)",-2147483648,10
372,12,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, 8, -24, Cat)",-2147483648,10
373,5,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, 8, -24, -48)",-2147483648,10
374,6,7,"(0, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat, 4, 8, -24, -48)",-2147483648,10
375,8,7,"(0, Cat, Cat, Cat, Cat, -2, 8, Cat, Cat, 4, 8, -24, -48)",-2147483648,10
376,7,7,"(0, Cat, Cat, Cat, Cat, -2, 8, Cat, 24, 4, 8, -24, -48)",-2147483648,10
377,13,7,"(0, Cat, Cat, Cat, Cat, -2, 8, 48, 24, 4, 8, -24, -48)",-2147483648,10
378,5,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
379,6,7,"(0, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
380,7,7,"(0, Cat, Cat, Cat, Cat, -2, -8, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
381,1,7,"(0, Cat, Cat, Cat, Cat, -2, -8, 24, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
382,2,7,"(0, 2, Cat, Cat, Cat, -2, -8, 24, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
383,4,7,"(0, 2, -4, Cat, Cat, -2, -8, 24, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
384,3,7,"(0, 2, -4, Cat, -48, -2, -8, 24, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
385,10,7,"(0, 2, -4, 24, -48, -2, -8, 24, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
386,9,7,"(0, 2, -4, 24, -48, -2, -8, 24, Cat, Cat, 4, Cat, Cat)",-2147483648,11
387,11,7,"(0, 2, -4, 24, -48, -2, -8, 24, Cat, 2, 4, Cat, Cat)",-2147483648,11
388,12,7,"(0, 2, -4, 24, -48, -2, -8, 24, Cat, 2, 4, 24, Cat)",-2147483648,11
389,8,7,"(0, 2, -4, 24, -48, -2, -8, 24, Cat, 2, 4, 24, -48)",-2147483648,11
390,13,7,"(0, 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48)",-2147483648,11
391,9,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
392,10,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, Cat, Cat, Cat)",-2147483648,12
393,1,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, 4, Cat, Cat)",-2147483648,12
394,5,7,"(0, -4, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, 4, Cat, Cat)",-2147483648,12
395,6,7,"(0, -4, Cat, Cat, Cat, 2, Cat, Cat, Cat, -4, 4, Cat, Cat)",-2147483648,12
396,7,7,"(0, -4, Cat, Cat, Cat, 2, 8, Cat, Cat, -4, 4, Cat, Cat)",-2147483648,12
397,8,7,"(0, -4, Cat, Cat, Cat, 2, 8, -24, Cat, -4, 4, Cat, Cat)",-2147483648,12
398,13,7,"(0, -4, Cat, Cat, Cat, 2, 8, -24, 24, -4, 4, Cat, Cat)",-2147483648,12
399,5,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
400,1,7,"(0, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
401,4,7,"(0, 2, Cat, Cat, Cat, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
402,13,7,"(0, 2, Cat, Cat, 48, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
403,9,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,14
404,11,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,14
405,13,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, 24, Cat)",-2147483648,14
406,5,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
407,1,7,"(0, Cat, Cat, Cat, Cat, -4, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
408,9,7,"(0, -2, Cat, Cat, Cat, -4, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
409,13,7,"(0, -2, Cat, Cat, Cat, -4, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,15
410,9,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,16
411,5,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, Cat, Cat, Cat)",-2147483648,16
412,1,7,"(0, Cat, Cat, Cat, Cat, 2, Cat, Cat, Cat, -4, Cat, Cat, Cat)",-2147483648,16
413,3,7,"(0, -4, Cat, Cat, Cat, 2, Cat, Cat, Cat, -4, Cat, Cat, Cat)",-2147483648,16
414,13,7,"(0, -4, Cat, 48, Cat, 2, Cat, Cat, Cat, -4, Cat, Cat, Cat)",-2147483648,16
415,1,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
416,3,7,"(0, 2, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
417,4,7,"(0, 2, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
418,13,7,"(0, 2, Cat, -24, 48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
419,1,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,18
420,9,7,"(0, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,18
421,10,7,"(0, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 2, Cat, Cat, Cat)",-2147483648,18
422,12,7,"(0, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 2, 4, Cat, Cat)",-2147483648,18
423,11,7,"(0, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 2, 4, Cat, 24)",-2147483648,18
424,13,7,"(0, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 2, 4, 24, 24)",-2147483648,18
425,5,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
426,1,7,"(0, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
427,3,7,"(0, 2, Cat, Cat, Cat, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
428,13,7,"(0, 2, Cat, 48, Cat, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
429,3,7,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,20
430,4,7,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,20
431,11,7,"(0, Cat, Cat, 24, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,20
432,12,7,"(0, Cat, Cat, 24, -48, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,20
433,8,7,"(0, Cat, Cat, 24, -48, Cat, Cat, Cat, Cat, Cat, Cat, -48, 24)",-2147483648,20
434,7,7,"(0, Cat, Cat, 24, -48, Cat, Cat, Cat, -24, Cat, Cat, -48, 24)",-2147483648,20
