action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[14985, 15938]","[u'down', u'right']",train_hidden,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, -1]","[14983, 457]",3.0,"[None, None]",,74289,10.0,31508986.0,mouselab-mdp,5
"[642, 1384]","[u'up', u'right']",train_hidden,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[638, 238]",13.0,"[None, None]",,78023,11.0,63816155.0,mouselab-mdp,5
"[506, 1375]","[u'down', u'right']",train_hidden,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -1]","[504, 372]",1.0,"[None, None]",,81985,12.0,40947937.0,mouselab-mdp,5
"[664, 1533]","[u'down', u'left']",train_hidden,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 4]","[661, 362]",6.0,"[None, None]",,85625,13.0,80942098.0,mouselab-mdp,5
"[355, 1363]","[u'up', u'left']",train_hidden,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[355, 495]",8.0,"[None, None]",,89451,14.0,66466608.0,mouselab-mdp,5
"[23354, 24173]","[u'up', u'right']",train_inspector,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'1', u'2', u'4', u'5', u'6'], u'time': [17498, 18227, 18846, 20027, 20731, 21407]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 4]","[23352, 311]",6.0,"[None, None]",,117698,15.0,30843817.0,mouselab-mdp,5
"[6619, 7598]","[u'up', u'left']",train_inspector,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3', u'4', u'5', u'6'], u'time': [1688, 2397, 3126, 4038, 4752, 5461]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 4]","[6616, 463]",11.0,"[None, None]",,127401,16.0,36722949.0,mouselab-mdp,5
"[10234, 10961]","[u'up', u'right']",train_inspector,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'4', u'6', u'3', u'5'], u'time': [2646, 3344, 4176, 5827, 7454, 8408]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[10232, 222]",11.0,"[None, None]",,140580,17.0,3254692.0,mouselab-mdp,5
"[6290, 7517]","[u'down', u'left']",train_inspector,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'6', u'3', u'1', u'2'], u'time': [1182, 1936, 2619, 3508, 4009, 4677]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[6288, 727]",8.0,"[None, None]",,150352,18.0,79793648.0,mouselab-mdp,5
"[29032, 29772]","[u'up', u'right']",train_inspector,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'4', u'5', u'2', u'1', u'3'], u'time': [24906, 25438, 25988, 26767, 27262, 27646]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 9]","[29028, 228]",11.0,"[None, None]",,182257,19.0,91416205.0,mouselab-mdp,5
"[8260, 9195]","[u'up', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'1', u'2', u'4', u'5', u'6'], u'time': [2152, 3007, 3760, 4971, 5686, 6645]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[8258, 447]",7.0,"[None, None]",,197231,20.0,86148638.0,mouselab-mdp,5
"[19048, 20013]","[u'up', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [5671, 6541]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[19043, 458]",9.0,"[None, None]",,219914,21.0,91460409.0,mouselab-mdp,5
"[4025, 5309]","[u'up', u'left']",train_inspect_cost,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [1112, 2086]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[4020, 764]",6.0,"[None, None]",,227793,22.0,60478881.0,mouselab-mdp,5
"[5118, 7033]","[u'down', u'left']",train_inspect_cost,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1'], u'time': [2898, 3705]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[5117, 1419]",4.0,"[None, None]",,237044,23.0,57366580.0,mouselab-mdp,5
"[4168, 5173]","[u'up', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [2068, 2883]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 2]","[4165, 506]",7.0,"[None, None]",,244691,24.0,57132525.0,mouselab-mdp,5
"[18241, 19963]","[u'up', u'right']",train_final,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7]","[18237, 1226]",9.0,"[None, None]",,274315,25.0,88845134.0,mouselab-mdp,5
"[1290, 2879]","[u'down', u'left']",train_final,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 7]","[1289, 1073]",16.0,"[None, None]",,280187,26.0,90876549.0,mouselab-mdp,5
"[987, 1927]","[u'down', u'right']",train_final,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-1, 2]","[986, 435]",1.0,"[None, None]",,284607,27.0,62858052.0,mouselab-mdp,5
"[1171, 2259]","[u'up', u'left']",train_final,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-1, 2]","[1167, 586]",1.0,"[None, None]",,289101,28.0,80349185.0,mouselab-mdp,5
"[689, 1864]","[u'down', u'left']",train_final,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 9]","[686, 685]",13.0,"[None, None]",,293370,29.0,97243443.0,mouselab-mdp,5
"[6619, 7563]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [3042, 4850]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, -1]","[6614, 440]",1.0,"[None, None]",,309199,30.0,40448355.0,mouselab-mdp,5
"[3514, 4622]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1'], u'time': [1204, 1831]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2]","[3512, 608]",2.0,"[None, None]",,316230,31.0,53002611.0,mouselab-mdp,5
"[2577, 3484]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [815, 1430]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[2576, 401]",9.0,"[None, None]",,321919,32.0,13079465.0,mouselab-mdp,5
"[2778, 3966]","[u'down', u'left']",test,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [849, 1493]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, -3]","[2773, 686]",-1.0,"[None, None]",,328324,33.0,49803607.0,mouselab-mdp,5
"[4546, 5314]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [1037, 1643]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[4541, 258]",4.0,"[None, None]",,335779,34.0,12263236.0,mouselab-mdp,5
"[4128, 5096]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1'], u'time': [1798, 3202]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 7]","[4126, 465]",12.0,"[None, None]",,343240,35.0,7655277.0,mouselab-mdp,5
"[2428, 3586]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [805, 1417]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[2425, 663]",11.0,"[None, None]",,349078,36.0,44277969.0,mouselab-mdp,5
"[2330, 3228]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [454, 1194]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7]","[2325, 373]",7.0,"[None, None]",,354361,37.0,15995920.0,mouselab-mdp,5
"[5289, 6277]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [3704, 4442]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[5288, 469]",6.0,"[None, None]",,362820,38.0,25334607.0,mouselab-mdp,5
"[3286, 4328]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [759, 1533]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 4]","[3282, 549]",4.0,"[None, None]",,369495,39.0,37775460.0,mouselab-mdp,5
"[5029, 5913]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [994, 3215]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 2]","[5028, 385]",7.0,"[None, None]",,382005,40.0,93799282.0,mouselab-mdp,5
"[2890, 4751]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [680, 1410]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 9]","[2888, 1347]",11.0,"[None, None]",,389125,41.0,49389700.0,mouselab-mdp,5
"[5032, 6669]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [2906, 3556]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[5028, 1146]",4.0,"[None, None]",,397952,42.0,17490447.0,mouselab-mdp,5
"[2599, 3356]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [699, 1477]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, -1]","[2594, 261]",4.0,"[None, None]",,403488,43.0,61186104.0,mouselab-mdp,5
"[2325, 3468]","[u'down', u'left']",test,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [575, 1109]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, -1]","[2321, 643]",4.0,"[None, None]",,409544,44.0,89799143.0,mouselab-mdp,5
"[4772, 5588]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1'], u'time': [3141, 3731]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 9]","[4768, 317]",11.0,"[None, None]",,417456,45.0,15438400.0,mouselab-mdp,5
"[3614, 4602]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1'], u'time': [1547, 2104]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, -3]","[3608, 491]",-1.0,"[None, None]",,424512,46.0,81610917.0,mouselab-mdp,5
"[3620, 4544]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1'], u'time': [1292, 1856]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7]","[3616, 423]",7.0,"[None, None]",,431198,47.0,63853708.0,mouselab-mdp,5
"[2147, 3285]","[u'down', u'left']",test,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [530, 1292]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 4]","[2143, 638]",9.0,"[None, None]",,436631,48.0,16053274.0,mouselab-mdp,5
"[2927, 3685]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [728, 1291]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-1, 7]","[2926, 243]",4.0,"[None, None]",,442462,49.0,64508986.0,mouselab-mdp,5
"[2740, 4040]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [555, 1057]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[2738, 778]",4.0,"[None, None]",,448665,50.0,32071918.0,mouselab-mdp,5
"[2314, 3181]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [642, 1363]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 4]","[2310, 364]",9.0,"[None, None]",,453969,51.0,59869220.0,mouselab-mdp,5
"[4202, 4966]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [2333, 2997]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, -1]","[4201, 262]",6.0,"[None, None]",,461329,52.0,19360252.0,mouselab-mdp,5
