action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[16093, 16698, 17221]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, u'__', -12, 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, u'__', -12], [0, -4, -4, u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, u'__', -12], [0, -4, -4, u'__', -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, u'__', -12], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, u'__', -12], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, -12]]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 1, 5, 6, 8, 7, 10, 11, 12, 14, 16, 2, 4, 3, 15], u'time': [670, 1269, 1917, 2566, 3529, 4179, 4839, 5669, 6156, 6797, 7772, 8317, 9366, 10269, 12637, 13741]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16093, 97, 4]",-20.0,830342,14.0,,mouselab-mdp,,6
"[8741, 9440, 10056]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4, u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4, -4, u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4, -4, 12]]",,[],[],[],"[u'0', 13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 1, 14, 15, 16], u'time': [1239, 2007, 2671, 3533, 4260, 5121]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8740, 186, 103]",14.0,879883,15.0,,mouselab-mdp,,6
"[5330, 6177, 6970]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, u'__', u'__', -4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, 4, u'__', -4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, 4, -20, -4, u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 13, 10, 11, 12], u'time': [901, 1580, 2460, 3002, 3990]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5330, 326, 286]",23.0,940598,16.0,,mouselab-mdp,,6
"[3730, 16157, 17821]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3729, 11538, 1157]",-4.0,182313,1.0,,mouselab-mdp,,7
"[25086, 25650, 26246]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -4, -4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, -4, -4, -4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', 4, -4, -4, -4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, -12, u'__', u'__', 4, -4, -4, -4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, -12, -12, u'__', 4, -4, -4, -4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, u'__', u'__', u'__', u'__'], [0, -4, -4, u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, u'__', u'__', u'__', u'__'], [0, -4, -4, u'__', -4, 20, -12, -12, -12, 4, -4, -4, -4, u'__', u'__', u'__', u'__'], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, -4, u'__', u'__', u'__', u'__'], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, u'__', u'__', u'__'], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, u'__', u'__'], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, u'__'], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, -12]]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 11, 12, 10, 5, 6, 7, 8, 1, 2, 4, 3, 13, 14, 15, 16], u'time': [1738, 5197, 6047, 6898, 7651, 8024, 8820, 9404, 10630, 11046, 11453, 11846, 12606, 12934, 13259, 13713]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[25085, 55, 86]",-20.0,230804,2.0,,mouselab-mdp,,7
"[15287, 15963, 16615]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -12], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', 12, -12], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, 12, u'__', u'__', 12, -12], [0, u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, 12, u'__', u'__', 12, -12], [0, u'__', u'__', u'__', u'__', u'__', u'__', 4, -12, u'__', u'__', -4, 12, u'__', u'__', 12, -12], [0, u'__', u'__', 4, u'__', u'__', u'__', 4, -12, u'__', u'__', -4, 12, u'__', u'__', 12, -12], [0, u'__', u'__', 4, -12, u'__', u'__', 4, -12, u'__', u'__', -4, 12, u'__', u'__', 12, -12], [0, u'__', u'__', 4, -12, u'__', u'__', 4, -12, u'__', u'__', -4, 12, 4, u'__', 12, -12], [0, u'__', u'__', 4, -12, u'__', u'__', 4, -12, u'__', u'__', -4, 12, 4, 4, 12, -12]]",,[],[],[],"[u'0', 13, 14, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [16, 15, 12, 11, 7, 8, 3, 4, 13, 14], u'time': [4961, 5737, 7395, 8022, 9223, 9893, 10687, 11311, 12601, 13111]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15287, 111, 146]",10.0,278180,3.0,,mouselab-mdp,,7
"[4447, 5719, 6735]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11], u'time': [922]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4447, 535, 506]",27.0,326463,4.0,,mouselab-mdp,,7
"[18617, 19329, 20148]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', -12, 4, u'__', u'__', 4, u'__', u'__', u'__', -4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', -12, 4, u'__', u'__', 4, u'__', u'__', u'__', -4, 4, u'__', u'__', -4, u'__'], [0, u'__', u'__', -12, 4, u'__', u'__', 4, u'__', u'__', u'__', -4, 4, u'__', u'__', -4, -12], [0, u'__', u'__', -12, 4, u'__', -4, 4, u'__', u'__', u'__', -4, 4, u'__', u'__', -4, -12], [0, u'__', u'__', -12, 4, 4, -4, 4, u'__', u'__', u'__', -4, 4, u'__', u'__', -4, -12], [0, u'__', u'__', -12, 4, 4, -4, 4, u'__', 4, u'__', -4, 4, u'__', u'__', -4, -12]]",,[],[],[],"[u'0', 9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 12, 7, 3, 4, 15, 16, 6, 5, 9], u'time': [1779, 2679, 4584, 5981, 6732, 7469, 7957, 9516, 9883, 17185]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18615, 167, 304]",10.0,375507,5.0,,mouselab-mdp,,7
"[10735, 11951, 12607]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', 4, u'__', 12, u'__', 4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', 4, u'__', 12, 4, 4, u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 7, 5, 9, 10], u'time': [1439, 5969, 7389, 8549, 9444]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10735, 612, 152]",15.0,423146,6.0,,mouselab-mdp,,7
"[12119, 13159, 13783]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, 4, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, -4, 4, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', -4, -4, 4, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -20, 4, -4, -4, 4, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', -4, -20, 4, -4, -4, 4, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', 20, u'__', u'__', -4, -20, 4, -4, -4, 4, 12, u'__', u'__', u'__', u'__'], [0, 4, u'__', 20, u'__', u'__', -4, -20, 4, -4, -4, 4, 12, u'__', u'__', u'__', u'__'], [0, 4, 12, 20, u'__', u'__', -4, -20, 4, -4, -4, 4, 12, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 12, 10, 9, 7, 8, 6, 3, 1, 2], u'time': [1330, 2182, 2949, 3483, 7321, 8039, 8583, 9705, 10599, 11053]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12119, 523, 113]",26.0,470449,7.0,,mouselab-mdp,,7
"[7992, 8529, 9143]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', 4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, 4, 4, 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, 4, 4, 4, u'__', u'__', u'__', 12], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, 4, 4, 4, u'__', 20, u'__', 12], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, 4, 4, 4, -4, 20, u'__', 12]]",,[],[],[],"[u'0', 13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 12, 9, 10, 16, 14, 13], u'time': [1389, 1998, 2574, 3212, 5700, 6417, 6801]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7992, 1, 94]",21.0,518025,8.0,,mouselab-mdp,,7
"[17912, 18448, 19060]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, 4, -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', -12, 4, -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -4, 4, -12, 4, -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', 12, u'__', u'__', -4, 4, -12, 4, -12, 12, u'__', u'__', u'__', u'__'], [0, -20, u'__', u'__', 12, u'__', u'__', -4, 4, -12, 4, -12, 12, u'__', u'__', u'__', u'__'], [0, -20, 12, u'__', 12, u'__', u'__', -4, 4, -12, 4, -12, 12, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 4]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 12, 9, 10, 7, 8, 4, 1, 2], u'time': [1498, 2218, 2965, 6505, 9946, 10785, 12193, 13795, 14303]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17912, 22, 101]",-5.0,574016,9.0,,mouselab-mdp,,7
"[4246, 5350, 5966]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', 12, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, -4, 12, u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 9, 10], u'time': [1408, 2165, 2710]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4246, 513, 96]",25.0,621532,10.0,,mouselab-mdp,,7
"[16973, 17601, 18195]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', -4], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 12, -4], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -12, u'__', 12, -4], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -12, -20, 12, -4], [0, u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -12, -20, 12, -4], [0, 4, u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -12, -20, 12, -4], [0, 4, -4, u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -12, -20, 12, -4], [0, 4, -4, u'__', 12, u'__', u'__', -20, u'__', u'__', u'__', 4, u'__', -12, -20, 12, -4], [0, 4, -4, u'__', 12, u'__', u'__', -20, -4, u'__', u'__', 4, u'__', -12, -20, 12, -4], [0, 4, -4, u'__', 12, u'__', u'__', -20, -4, u'__', u'__', 4, -20, -12, -20, 12, -4], [0, 4, -4, 4, 12, u'__', u'__', -20, -4, u'__', u'__', 4, -20, -12, -20, 12, -4]]",,[],[],[],"[u'0', 1, 2, 4]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 16, 15, 13, 14, 4, 1, 2, 7, 8, 12, 3], u'time': [2187, 4814, 5508, 6559, 7090, 8069, 8770, 9235, 11787, 12414, 14135, 14765]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16973, 118, 78]",0.0,668831,11.0,,mouselab-mdp,,7
"[6640, 7192, 7752]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, 4, -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', -12, 4, -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -12, 12, -12, 4, -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', -12, 12, -12, 4, -12, 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, 20, -12, 12, -12, 4, -12, 12, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 12, 9, 10, 7, 8, 5, 6], u'time': [874, 1463, 2114, 2559, 3837, 4627, 5081, 5547]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6640, 31, 41]",28.0,721162,12.0,,mouselab-mdp,,7
"[6673, 7733, 8357]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, -20, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', 4, -20, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, 4, -20, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 12, 9, 10], u'time': [3885, 4853, 5339, 5659]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6673, 489, 113]",24.0,768633,13.0,,mouselab-mdp,,7
